target_id,X_3H11_A_T42_repeat_L1,X_3H11_B_T42_repeat_L1,X_3H11_C_T42_repeat_L1,X_SynCom_A_T42_repeat_L1,X_SynCom_B_T42_repeat_L1,X_SynCom_C_T42_repeat_L1,X_3H11_A_T53_repeat_L1,X_3H11_B_T53_repeat_L1,X_3H11_C_T53_repeat_L1,X_SynCom_A_T53_repeat_L1,X_SynCom_B_T53_repeat_L1,X_SynCom_C_T53_repeat_L1,X_SynCom_A_T71_repeat_L1,X_SynCom_B_T71_repeat_L1,X_SynCom_C_T71_repeat_L1,X_SynCom_A_T95_repeat_L1,X_SynCom_B_T95_repeat_L1,X_SynCom_C_T95_repeat_L1,X_SynCom_A_T142_repeat_L1,X_SynCom_B_T142_repeat_L1,X_SynCom_C_T142_repeat_L1
GW101-3H11_contig_1_5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_516,3455,3247,2946,2222,2808,3072,340,319,467,1130,365,13,1348,841,940,747,626,585,112,143,79
GW101-3H11_contig_1_5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_517,871,715,668,862,805,997,72,83,120,288,73,5,246,170,154,142,94,107,27,13,18
GW101-3H11_contig_1_5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_518,21718,28596,19118,14484,22383,31381,14313,11455,9385,86575,32268,1569,100402,77709,72682,6576,11211,12957,2413,997,1012
GW101-3H11_contig_1_5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_519,21108,29258,19263,17300,24517,35057,5939,3322,2171,63876,17832,1083,86821,54627,59133,9681,16562,21393,1381,635,683
GW101-3H11_contig_1_5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_52,325,273,243,314,377,439,36,44,123,69,23,0,142,104,94,109,122,102,28,20,9
GW101-3H11_contig_1_520,57433,77107,51434,58403,74881,110632,63343,46452,47264,223159,49910,3105,266673,125573,161306,39098,58561,65175,3456,1725,1807
GW101-3H11_contig_1_5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_521,16934,22013,16171,19475,25064,34105,16707,12904,15825,72182,15986,1056,70049,42359,50032,10539,14526,16671,1562,723,682
GW101-3H11_contig_1_5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_522,4664,5723,4351,6047,7431,9965,3644,3173,2637,21288,5012,362,22500,11969,15764,2894,4298,4490,349,164,167
GW101-3H11_contig_1_5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5226,6,2,3,1,0,2,0,0,4,1,1,0,0,1,0,0,0,0,1,0,0
GW101-3H11_contig_1_5227,6,2,3,1,0,2,0,0,4,1,1,0,0,1,0,0,0,0,1,0,0
GW101-3H11_contig_1_5228,22,22,21,21,20,25,1,2,1,8,3,0,8,10,5,7,4,7,8,3,8
GW101-3H11_contig_1_5229,22,22,21,21,20,25,1,2,1,8,3,0,8,10,5,7,4,7,8,3,8
GW101-3H11_contig_1_523,4313,5112,3928,5061,6463,8965,4552,4172,4906,19447,5108,340,23075,11878,16167,2489,3569,3799,369,130,196
GW101-3H11_contig_1_5230,22,22,21,21,20,25,1,2,1,8,3,0,8,10,5,7,4,7,8,3,8
GW101-3H11_contig_1_5231,22,22,21,21,20,25,1,2,1,8,3,0,8,10,5,7,4,7,8,3,8
GW101-3H11_contig_1_5232,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
GW101-3H11_contig_1_5233,24,15,22,30,18,18,0,1,4,2,1,0,16,6,3,2,0,0,3,2,6
GW101-3H11_contig_1_5234,643,1630,514,1747,2799,3233,20,129,46,704,484,15,1377,378,611,2078,1204,1179,228,215,86
GW101-3H11_contig_1_5235,1,3,1,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,1,1,1
GW101-3H11_contig_1_5236,7,0,1,4,2,13,0,0,0,7,1,0,1,7,1,0,0,3,0,1,2
GW101-3H11_contig_1_5237,2827290,3521050,2968960,1454740,1241110,1008370,3558620,4626300,5085540,2329590,4510160,2546710,3168500,2011640,2052400,2043460,2059080,2089150,2407670,2697830,2282510
GW101-3H11_contig_1_5238,2827290,3521050,2968960,1454740,1241110,1008370,3558620,4626300,5085540,2329590,4510160,2546710,3168500,2011640,2052400,2043460,2059080,2089150,2407670,2697830,2282510
GW101-3H11_contig_1_5239,2827290,3521050,2968960,1454740,1241110,1008370,3558620,4626300,5085540,2329590,4510160,2546710,3168500,2011640,2052400,2043460,2059080,2089150,2407670,2697830,2282510
GW101-3H11_contig_1_524,5122,5733,4611,5874,6996,9546,5170,5713,6488,21881,4896,313,24517,12658,16231,2865,4057,4180,492,229,224
GW101-3H11_contig_1_5240,2827290,3521050,2968960,1454740,1241110,1008370,3558620,4626300,5085540,2329590,4510160,2546710,3168500,2011640,2052400,2043460,2059080,2089150,2407670,2697830,2282510
GW101-3H11_contig_1_5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GW101-3H11_contig_1_5242,545,980,488,1918,1329,2142,9,3,11,537,16,7,108,17,46,152,127,113,20,14,37
GW101-3H11_contig_1_5243,18,19,10,19,14,17,1,0,8,12,4,0,4,2,4,3,8,0,3,4,2
GW101-3H11_contig_1_5244,4,9,8,7,7,11,1,0,5,8,0,0,5,6,2,0,2,2,0,0,1
GW101-3H11_contig_1_5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GW101-3H11_contig_1_525,2726,3217,2560,3264,4014,5488,1704,2271,2574,10033,2202,160,12341,6123,7518,1460,1870,2006,345,153,166
GW101-3H11_contig_1_526,8233,9482,7600,7870,9362,12085,5142,6172,8199,14900,3025,223,18257,10364,11218,3409,3464,2833,605,300,248
GW101-3H11_contig_1_527,1448,1524,1308,1134,1276,1842,1372,1426,2467,2240,396,27,2020,1097,1240,408,325,267,222,100,107
GW101-3H11_contig_1_528,1244,1546,1215,1069,1169,1578,904,777,783,1754,209,22,1589,885,1079,493,369,255,81,34,47
GW101-3H11_contig_1_529,1432,1952,1552,1400,1831,2479,716,1027,921,1935,179,25,2667,1217,1463,551,423,411,97,54,55
GW101-3H11_contig_1_53,243,271,241,257,205,319,23,33,35,122,53,4,191,143,146,103,98,91,11,6,4
GW101-3H11_contig_1_530,822,1160,1009,1029,1155,1470,111,173,232,880,84,13,1304,571,738,270,173,162,29,11,14
GW101-3H11_contig_1_531,153,155,166,235,244,236,19,13,19,107,11,0,194,107,113,52,63,52,72,50,37
GW101-3H11_contig_1_532,550,825,723,436,537,719,286,325,333,504,89,4,766,464,384,520,454,494,2306,1732,1385
GW101-3H11_contig_1_533,190,208,222,238,322,237,9,26,4,64,11,1,90,50,71,53,73,67,29,19,14
GW101-3H11_contig_1_534,787,602,595,653,620,723,84,95,145,301,138,5,328,231,187,211,181,124,98,93,58
GW101-3H11_contig_1_535,319,431,560,478,609,573,16,44,27,236,64,4,460,304,288,361,389,420,71,44,21
GW101-3H11_contig_1_536,181,220,292,274,294,345,12,3,21,109,43,1,179,76,115,151,180,184,18,29,14
GW101-3H11_contig_1_537,26,26,18,24,21,24,2,5,1,9,3,0,21,19,15,7,15,17,5,10,1
GW101-3H11_contig_1_538,12,15,7,19,11,18,1,0,0,7,9,1,15,6,13,6,3,3,1,6,2
GW101-3H11_contig_1_539,32,43,59,52,55,90,3,3,15,111,337,3,87,77,54,17,37,19,94,146,37
GW101-3H11_contig_1_54,42,34,20,40,68,59,0,0,0,19,8,0,14,15,13,23,6,15,2,2,2
GW101-3H11_contig_1_540,75,55,148,29,65,265,46,8,70,678,1102,11,163,87,85,32,24,39,198,226,77
GW101-3H11_contig_1_541,37,32,29,42,30,52,4,4,7,29,7,0,16,9,11,7,4,5,31,11,7
GW101-3H11_contig_1_542,17,22,19,29,32,49,5,3,11,10,3,0,11,10,2,7,7,7,9,9,12
GW101-3H11_contig_1_543,68,96,84,93,89,114,6,16,5,38,10,0,95,50,52,44,34,38,1,4,3
GW101-3H11_contig_1_544,23,14,27,28,43,40,2,4,0,9,3,0,28,13,18,9,2,8,9,4,6
GW101-3H11_contig_1_545,1558,1712,1875,1032,1198,1509,130,135,111,754,241,7,1000,557,503,607,397,430,154,165,65
GW101-3H11_contig_1_546,1949,2075,1698,1570,1641,2223,288,285,314,939,426,27,1044,678,645,583,499,423,189,164,105
GW101-3H11_contig_1_547,1131,1147,1099,656,822,1021,48,70,124,417,136,5,387,244,251,191,154,163,64,33,29
GW101-3H11_contig_1_548,9553,9628,8903,4410,4841,7165,374,371,327,3173,1200,43,6285,3208,3488,2078,2273,2435,1144,1519,703
GW101-3H11_contig_1_549,1779,1943,2065,1821,2007,2555,64,96,152,573,192,9,858,336,466,431,388,461,22,10,13
GW101-3H11_contig_1_55,24,21,9,46,46,28,1,0,4,7,6,1,8,6,5,5,13,6,26,15,17
GW101-3H11_contig_1_550,195,231,202,221,245,337,13,19,55,76,29,0,101,59,59,76,68,49,7,13,13
GW101-3H11_contig_1_551,10,19,26,23,15,19,4,5,0,6,0,0,10,13,5,1,1,5,4,4,3
GW101-3H11_contig_1_552,461,599,689,157,215,309,320,350,446,139,49,1,165,112,124,142,152,107,1416,1401,1011
GW101-3H11_contig_1_553,92,158,167,89,80,134,34,20,41,60,18,0,76,37,40,48,23,56,28,46,26
GW101-3H11_contig_1_554,27,40,31,39,32,27,0,0,0,12,4,0,13,12,9,4,4,3,99,32,53
GW101-3H11_contig_1_555,154,152,111,85,105,127,36,50,90,38,25,0,67,30,31,32,36,21,180,102,110
GW101-3H11_contig_1_556,599,676,529,523,592,797,115,141,153,363,150,10,402,303,286,192,186,192,166,129,77
GW101-3H11_contig_1_557,936,1070,812,801,926,1176,74,49,53,692,218,13,650,431,436,368,333,347,1512,865,1019
GW101-3H11_contig_1_558,151,197,198,248,270,304,9,24,9,45,7,1,57,33,26,63,74,62,10,9,7
GW101-3H11_contig_1_559,2531,2943,1775,773,815,1879,94,67,112,328,231,14,360,286,166,116,66,75,55,63,31
GW101-3H11_contig_1_56,960,1013,732,894,1064,1365,94,87,86,486,214,12,471,310,276,188,148,175,289,185,150
GW101-3H11_contig_1_560,839,884,753,860,933,1071,67,50,107,403,108,7,480,379,311,308,323,343,31,33,20
GW101-3H11_contig_1_561,362,398,323,340,418,488,35,25,25,212,56,2,336,208,221,195,180,187,72,50,42
GW101-3H11_contig_1_562,650,739,567,515,775,786,41,66,55,328,106,12,527,296,277,199,201,184,337,215,169
GW101-3H11_contig_1_563,101,199,113,163,189,186,7,9,18,57,16,0,114,89,104,70,56,63,50,26,21
GW101-3H11_contig_1_564,113,118,86,126,131,178,10,11,33,29,17,0,49,19,27,30,28,21,3,3,3
GW101-3H11_contig_1_565,399,410,366,289,372,390,26,19,36,206,32,5,247,160,139,144,106,109,11,4,1
GW101-3H11_contig_1_566,35,55,41,39,56,61,0,1,4,25,8,0,19,11,9,9,10,9,1,1,1
GW101-3H11_contig_1_567,45,48,35,45,61,90,1,4,0,30,5,2,22,15,17,19,10,10,3,3,2
GW101-3H11_contig_1_568,145,136,112,112,100,149,16,12,8,58,17,0,54,56,39,29,35,32,1327,694,703
GW101-3H11_contig_1_569,13,15,14,4,8,16,1,5,2,7,0,0,0,2,3,0,0,0,12,8,10
GW101-3H11_contig_1_57,4553,4446,3819,5105,4514,5883,732,895,1225,2304,679,30,2222,1360,1410,765,706,832,1829,1412,1025
GW101-3H11_contig_1_570,3,11,4,5,1,0,0,0,1,2,0,0,1,1,3,0,0,0,0,0,1
GW101-3H11_contig_1_571,12,28,22,18,11,17,0,0,0,7,0,0,4,6,3,6,11,3,0,3,2
GW101-3H11_contig_1_572,14,9,13,18,17,20,2,0,0,2,2,0,6,2,1,0,3,1,1,1,4
GW101-3H11_contig_1_573,5,10,6,1,6,8,0,0,0,5,0,0,2,0,2,1,1,2,0,0,0
GW101-3H11_contig_1_574,12,6,11,7,12,19,2,6,0,5,2,0,0,2,1,0,5,1,0,0,0
GW101-3H11_contig_1_575,16,12,12,9,12,8,0,0,0,3,3,0,7,2,1,5,1,5,4,2,2
GW101-3H11_contig_1_576,21,18,22,36,20,33,1,0,3,0,3,0,8,8,7,2,2,2,2,0,2
GW101-3H11_contig_1_577,15,21,22,14,18,34,0,5,0,11,0,0,9,2,6,9,3,2,0,0,0
GW101-3H11_contig_1_578,44,36,25,34,58,67,3,6,2,23,6,1,33,19,26,9,10,25,16,10,12
GW101-3H11_contig_1_579,33,23,14,27,24,33,1,4,0,9,1,0,6,9,3,16,15,8,6,14,0
GW101-3H11_contig_1_58,396,433,349,510,443,550,79,61,85,233,50,1,156,121,108,64,71,88,12,12,7
GW101-3H11_contig_1_580,18,22,15,24,19,21,3,5,16,14,3,0,12,12,9,5,14,15,27,21,14
GW101-3H11_contig_1_581,293,445,263,313,203,327,33,15,12,50,28,2,205,74,74,117,71,82,267,224,131
GW101-3H11_contig_1_582,332,401,213,524,118,252,153,41,40,28,8,0,90,12,23,93,52,13,7,5,5
GW101-3H11_contig_1_583,305,311,251,174,179,227,19,21,26,82,10,0,106,62,58,50,17,33,29,19,10
GW101-3H11_contig_1_584,468,438,356,256,294,394,78,134,123,242,38,4,229,143,119,110,92,77,24,22,9
GW101-3H11_contig_1_585,181,251,152,116,116,184,50,59,58,98,42,1,90,65,71,50,42,40,13,24,13
GW101-3H11_contig_1_586,298,284,209,168,170,219,66,57,66,129,39,1,136,116,65,49,54,63,9,6,7
GW101-3H11_contig_1_587,123,96,73,68,95,83,8,8,9,54,19,1,91,25,33,22,16,14,34,16,8
GW101-3H11_contig_1_588,702,584,487,326,373,507,221,224,208,372,129,6,307,186,197,131,92,125,597,564,330
GW101-3H11_contig_1_589,752,699,584,472,495,735,71,57,72,252,54,2,293,214,185,274,191,196,238,199,134
GW101-3H11_contig_1_59,63,98,91,93,86,160,7,18,40,25,12,2,33,19,14,17,24,12,13,11,8
GW101-3H11_contig_1_590,437,507,474,374,451,488,31,48,31,145,39,4,177,122,107,84,86,82,147,239,127
GW101-3H11_contig_1_591,548,1265,659,557,476,670,172,32,0,457,145,4,453,158,227,161,102,231,1732,867,1018
GW101-3H11_contig_1_592,898,873,737,539,610,811,70,52,117,314,156,5,432,335,292,227,172,249,1993,1763,1252
GW101-3H11_contig_1_593,1469,1350,1171,1396,1599,2123,182,140,236,803,368,12,1013,693,655,538,469,520,419,372,269
GW101-3H11_contig_1_594,776,692,629,677,771,957,67,61,101,415,148,4,415,295,282,211,120,175,635,356,388
GW101-3H11_contig_1_595,4,8,8,6,15,23,0,0,4,3,1,0,13,2,9,9,19,13,3,5,5
GW101-3H11_contig_1_596,20,10,20,9,14,13,0,1,5,10,1,0,10,5,13,5,1,6,34,12,6
GW101-3H11_contig_1_597,20,16,5,7,10,15,0,1,0,4,1,0,2,5,5,1,12,4,7,2,3
GW101-3H11_contig_1_598,155,136,124,117,150,208,12,22,24,96,24,0,108,87,71,55,43,43,74,47,28
GW101-3H11_contig_1_599,47,62,44,57,59,54,18,7,0,18,5,0,36,17,20,27,28,16,28,16,9
GW101-3H11_contig_1_6,540,622,586,697,780,908,40,35,80,165,49,1,212,135,139,96,105,94,33,29,15
GW101-3H11_contig_1_60,53,31,39,43,44,60,2,1,4,17,3,2,26,12,17,16,20,15,9,10,3
GW101-3H11_contig_1_600,311,283,272,235,295,355,63,46,81,138,32,3,146,89,93,68,54,71,72,51,35
GW101-3H11_contig_1_601,44,62,50,60,53,88,10,4,5,36,7,0,40,17,13,21,22,15,10,10,5
GW101-3H11_contig_1_602,50,51,56,47,49,57,2,1,2,23,6,0,38,21,22,12,28,14,11,4,6
GW101-3H11_contig_1_603,102,127,125,91,104,94,1,2,0,34,21,1,74,71,52,54,63,51,8,6,8
GW101-3H11_contig_1_604,3,2,8,9,7,10,3,2,0,1,1,0,5,4,2,1,2,4,2,2,1
GW101-3H11_contig_1_605,8,9,8,16,21,19,2,4,0,10,0,0,10,9,5,5,3,5,4,4,5
GW101-3H11_contig_1_606,22,33,23,47,54,64,1,3,3,15,2,0,16,14,6,10,10,12,3,0,5
GW101-3H11_contig_1_607,41,47,56,89,64,78,7,1,10,19,5,1,27,18,25,6,24,16,18,4,7
GW101-3H11_contig_1_608,202,223,233,351,439,500,15,11,18,96,21,3,109,69,63,58,89,79,166,143,96
GW101-3H11_contig_1_609,39,39,44,117,147,137,0,0,4,9,7,0,23,5,7,14,10,11,1,1,7
GW101-3H11_contig_1_61,114,256,250,217,491,549,14,12,22,53,23,0,112,73,75,73,58,76,32,39,25
GW101-3H11_contig_1_610,149,154,137,534,550,542,4,5,9,58,19,0,61,25,22,49,47,38,6,1,12
GW101-3H11_contig_1_611,453,495,398,935,1132,1216,61,43,52,187,84,3,208,116,123,162,153,132,115,90,77
GW101-3H11_contig_1_612,150,154,113,537,548,565,16,10,12,129,60,4,117,64,69,153,113,103,66,85,44
GW101-3H11_contig_1_613,95,113,88,351,374,410,3,4,4,79,28,1,169,89,83,141,149,159,82,69,52
GW101-3H11_contig_1_614,453,524,486,360,443,530,58,47,41,258,70,4,363,287,305,241,223,216,189,139,107
GW101-3H11_contig_1_615,528,549,581,538,588,640,61,41,61,225,103,7,460,334,336,299,316,344,416,250,205
GW101-3H11_contig_1_616,2348,1987,1791,2204,2340,3490,147,149,183,1123,471,31,2023,1179,1282,1387,1251,1039,800,491,481
GW101-3H11_contig_1_617,830,789,745,670,711,833,71,49,108,309,109,7,421,223,278,242,203,154,234,243,158
GW101-3H11_contig_1_618,134,202,144,172,199,225,15,19,6,67,15,2,135,97,109,45,55,73,2862,2269,1683
GW101-3H11_contig_1_619,107,142,123,193,142,245,12,10,6,62,25,0,88,75,57,47,42,46,127,176,83
GW101-3H11_contig_1_62,192,199,186,197,253,282,7,18,16,67,40,1,112,64,58,73,61,53,154,92,93
GW101-3H11_contig_1_620,91,122,112,158,207,228,7,4,13,48,18,0,43,38,23,38,35,39,48,29,28
GW101-3H11_contig_1_621,142,165,167,181,238,318,7,13,22,37,19,5,93,61,48,51,46,28,37,32,22
GW101-3H11_contig_1_622,677,702,587,515,636,729,164,93,38,456,116,14,588,309,340,297,293,268,90,80,65
GW101-3H11_contig_1_623,267,290,252,215,289,389,71,35,19,153,57,5,267,138,173,133,132,96,194,176,93
GW101-3H11_contig_1_624,77,61,66,79,67,100,15,6,0,29,11,1,60,34,34,19,22,30,166,78,91
GW101-3H11_contig_1_625,48,68,70,69,53,95,5,4,0,34,6,0,71,30,25,29,18,18,91,57,48
GW101-3H11_contig_1_626,42,36,65,29,34,40,8,6,5,29,4,1,33,28,40,21,18,27,28,17,18
GW101-3H11_contig_1_627,23,18,31,14,29,33,4,1,2,15,0,0,16,20,15,13,20,16,64,57,31
GW101-3H11_contig_1_628,638,749,611,575,663,790,45,51,62,231,100,12,248,196,162,174,136,145,117,103,72
GW101-3H11_contig_1_629,1404,1432,1200,1001,1294,1433,88,71,22,436,185,10,496,359,374,222,215,273,196,155,131
GW101-3H11_contig_1_63,248,277,273,321,354,450,24,31,23,111,39,1,226,122,109,159,123,113,24,26,27
GW101-3H11_contig_1_630,1484,1637,1301,1265,1499,1828,37,48,89,373,156,5,477,286,281,201,273,182,103,57,65
GW101-3H11_contig_1_631,185,169,142,136,145,166,6,5,0,51,15,2,94,35,54,50,14,40,19,26,17
GW101-3H11_contig_1_632,343,348,297,272,356,409,276,35,21,197,44,5,302,224,215,216,265,154,10,6,6
GW101-3H11_contig_1_633,166,175,177,164,197,160,402,58,38,131,51,1,195,166,126,144,125,97,46,28,25
GW101-3H11_contig_1_634,301,271,222,302,309,382,65,31,41,144,44,2,266,129,151,117,99,109,110,89,71
GW101-3H11_contig_1_635,219,291,187,274,325,333,25,27,23,164,53,4,286,151,155,144,112,120,28,26,14
GW101-3H11_contig_1_636,297,346,261,413,508,540,29,18,5,239,67,1,404,173,218,183,173,175,166,95,121
GW101-3H11_contig_1_637,1004,1094,750,834,817,1231,382,365,347,589,264,10,604,357,444,203,245,247,677,567,403
GW101-3H11_contig_1_638,3308,3588,2499,3495,3191,5116,663,565,501,2016,770,44,1855,1220,1387,916,967,873,1318,760,661
GW101-3H11_contig_1_639,2508,2574,1867,1683,2198,1797,176,153,138,1231,428,23,1619,1027,1062,933,751,668,203,180,127
GW101-3H11_contig_1_64,1780,1813,1624,2127,2330,2607,174,236,333,730,244,8,1019,602,604,673,575,527,211,157,114
GW101-3H11_contig_1_640,53,84,51,104,140,169,15,14,54,62,26,1,148,98,112,58,60,58,71,47,39
