"","X_3H11_A_T42_repeat_L1","X_3H11_B_T42_repeat_L1","X_3H11_C_T42_repeat_L1","X_SynCom_A_T42_repeat_L1","X_SynCom_B_T42_repeat_L1","X_SynCom_C_T42_repeat_L1","X_3H11_A_T53_repeat_L1","X_3H11_B_T53_repeat_L1","X_3H11_C_T53_repeat_L1","X_SynCom_A_T53_repeat_L1","X_SynCom_B_T53_repeat_L1","X_SynCom_C_T53_repeat_L1","X_SynCom_A_T71_repeat_L1","X_SynCom_B_T71_repeat_L1","X_SynCom_C_T71_repeat_L1","X_SynCom_A_T95_repeat_L1","X_SynCom_B_T95_repeat_L1","X_SynCom_C_T95_repeat_L1"
"GW101-3H11_contig_1_307",7.80362786097654,7.72736780887537,7.47805140132671,7.4125828004163,7.42941804809479,7.25747765484517,7.91263400117621,8.80691582688301,8.29411190912481,7.83320449236911,7.69948241910589,7.36051695535678,7.87702670894104,8.11809476173114,7.58793635886703,7.83579109815753,7.6694439836236,7.46599345061304
"GW101-3H11_contig_1_3070",5.11272283473728,5.35899228428659,5.46065662800452,6.1697020829898,5.97539741808352,5.97276728568971,4.38449899540413,4.25945564707741,5.56846842658226,5.34540690397763,5.25149666415035,5.48752594400415,5.04631530641282,4.70891632108587,4.91409285006609,5.1584898007964,5.07251623145487,4.7789568617333
"GW101-3H11_contig_1_3071",6.60105669368943,6.42545728255154,6.54875550373114,7.55136478999034,7.51642553809366,7.21727672709077,5.04414154252743,6.04028550594997,5.96856667568626,6.35316965664847,6.70451647270694,1.38696872066301,6.03874502839419,5.98067554850533,5.95262305282123,6.84669436041701,6.3598604281717,6.42372382453562
"GW101-3H11_contig_1_3072",7.79112037770899,7.64897617469867,7.60656286793344,8.11627710853406,8.11221019780306,8.09678666658407,8.15439324917125,7.2772014987447,8.29411190912481,7.87660675181514,7.85858451100705,8.50500060785411,8.02690478592918,7.44844463433918,7.83157941489208,7.9041109030093,7.94843530087957,7.83216553881928
"GW101-3H11_contig_1_3073",9.63632591020031,9.58073452260325,9.6353965191122,9.60168846186318,9.51689143607515,9.53664535141544,9.8270015550443,9.99298281061065,10.068107547371,9.41748780201789,9.48532450880217,9.78224344981754,9.26800732790805,9.34010250313041,9.28455896032163,9.52758240674272,9.41423091975888,9.34607530753143
"GW101-3H11_contig_1_3074",5.69207731882817,5.79530560823157,5.38520689827908,6.62389685066103,6.41787093187258,6.4755795736923,6.41053060519942,5.95969115233039,6.83436600884459,5.62050140260956,5.96337387366328,5.48752594400415,5.1667061912475,4.98756881191219,4.86846466743183,5.08754205837691,5.07251623145487,5.15718994190449
"GW101-3H11_contig_1_3075",7.9363889384571,7.75520763117644,7.77381348410503,8.53763493071206,8.37122290362218,8.28570431911766,7.43476790267948,8.12967717390438,7.91439713590609,8.09649288198611,7.44966622522281,7.930294940851,6.96882064853477,7.14463520893613,6.96947311870358,7.02725786477446,6.81698539645408,7.10826091019952
"GW101-3H11_contig_1_3076",7.52769379120009,7.57279808081365,7.45459819092797,7.84612087118949,7.78341318684853,7.74128661397413,8.39603031915027,8.25298101112623,8.43954183137393,7.81348727039698,7.4855831111982,8.79075032469798,6.88051325931403,6.94332931972468,7.05282753322841,6.86791088268056,6.8788179771917,6.90183634232194
"GW101-3H11_contig_1_3077",8.77942227188042,8.93843788924926,8.87813050207708,8.89613475621809,8.83385842811667,8.73955928919115,6.91950369188025,8.79537020188182,7.26184756542484,9.14519396224673,9.24984036036594,9.0291489044579,9.65633257154242,9.62563054994005,9.56203032083569,8.97157024995059,8.8148737623163,8.87336035683475
"GW101-3H11_contig_1_3078",9.16751523943338,9.44814925635962,9.58108962158935,9.49931172738656,9.56923020956884,9.48867896314438,7.93636506000218,7.57607964445102,8.14783658604787,9.18025373730003,8.99965650657565,8.14830488310729,9.94200113392037,9.49912970907415,9.61439634796839,10.1497500625325,10.2505550910079,10.2975975384269
"GW101-3H11_contig_1_3079",9.49440044637737,10.0615210359641,10.4491092508556,9.6028931859611,9.6814710274643,9.44439204569348,7.33115212999465,7.72957690650879,8.29411190912481,9.25341412021297,9.67610257818252,9.90706202641556,9.68467883853443,9.42760675020024,9.50953632443674,10.2018261267138,10.1171702761322,10.4932968469466
"GW101-3H11_contig_1_308",6.66646526245322,6.6284477047529,6.62080154102832,7.09397653295677,6.8003489975854,6.87364111448057,7.09849241680149,7.99483935689878,7.84011946494441,6.56859744699493,6.82159419823156,6.96043038744908,6.23796232680655,6.17737504301505,6.21058457704975,6.29327155085172,6.13491017028448,6.03108486023475
"GW101-3H11_contig_1_3080",6.79318560430746,6.86594065206972,6.71157950407669,6.72035616631996,6.90592499521295,6.66690715359373,7.70726391139588,7.99483935689878,8.46447766559496,6.29742752532455,7.12470907038862,7.36051695535678,6.33323129268568,6.59011693521214,6.47532998190021,6.79224495961217,7.10260983337748,6.77294241947163
"GW101-3H11_contig_1_3081",4.53950300651235,4.53725969358706,4.80633239531079,4.55071506692563,4.93844066864779,4.56214068143357,5.35848450993323,5.58270029763227,5.65790556789299,4.23225592121141,3.98298305935418,1.38696872066301,4.07321889927842,4.36146612800117,4.37390015099026,4.33848469140766,3.96811441316295,4.47826319339497
"GW101-3H11_contig_1_3082",5.6464008018465,5.73253001480429,5.61951152741732,5.80889667728862,5.75161891886582,5.94564371592359,5.35848450993323,6.18907300737857,6.16416962624479,5.68719304110424,5.41002072594456,1.38696872066301,5.25620309840833,5.42068355215315,5.37113806042084,6.09144501659865,5.50926383142584,5.45586593490329
"GW101-3H11_contig_1_3083",7.48949411674228,7.39460125388964,7.28766488161241,7.31301985605219,7.33682178659806,7.48331345224941,7.95971198640772,7.8235236798442,8.20813804987337,7.56494583271021,7.83093190115088,6.96043038744908,7.64113782602575,7.57929371475297,7.70204672970921,7.83579109815753,7.26884029086566,7.33517857335198
"GW101-3H11_contig_1_3084",7.0102393819439,6.67502092632245,6.83381272468073,6.91536338881897,6.74830200725202,6.95195952493484,6.54017894507409,4.5096345759502,5.37088390537228,6.88441238527742,6.90355488165611,6.40469985381532,7.15406141870712,7.25317480532065,7.01175273181664,7.36972675617988,7.12319078881759,7.04268311071425
"GW101-3H11_contig_1_3085",7.13097739783408,7.25112871535501,6.85785780998447,7.21870109232442,7.24324963807624,7.21953976211729,6.341049179702,5.87430876855366,4.86822363077577,7.2425085980597,7.35575372015324,7.36051695535678,7.81609043946372,7.64716485543896,7.79574176039882,7.77534176479803,7.61962475275688,7.1294736248112
"GW101-3H11_contig_1_3086",5.97663181459397,6.20649073131557,5.96823868112193,6.2581033913944,6.49210971166207,6.44880795103478,5.83432565017201,6.11660195690754,4.86822363077577,6.29742752532455,7.00605421332899,6.40469985381532,6.46993055218179,6.93248664826912,6.50524611955665,6.56425688783468,6.53912410008475,6.57061162133188
"GW101-3H11_contig_1_3087",6.72903291753016,6.9815989757899,6.76342204863217,6.91923880534137,6.99475247481575,7.12371294261307,6.10988586282422,6.56074156652487,6.67248837758068,6.77648184937024,7.60468332961126,7.36051695535678,7.52945233564998,7.74952322824543,7.5163373411996,7.4702313988547,7.40111748043848,7.47430656257109
"GW101-3H11_contig_1_3088",6.75503770699752,7.41219644406731,6.99064790012382,6.52560768320822,6.45546864432008,6.52767461256631,5.04414154252743,7.31003559623845,6.62900866814308,5.88947134724826,5.61908658842672,1.38696872066301,6.35357244540716,6.94332931972468,6.57742595907421,6.48405959893922,5.71355861458916,6.83882986943549
"GW101-3H11_contig_1_3089",8.06142937518469,8.10500958000745,7.89491763966394,8.08212741572646,8.10336268839763,8.19203364987734,7.2948901868238,7.24360225172431,6.58417579745807,7.87660675181514,7.62092225719174,7.36051695535678,7.71368478194132,7.92928592563941,8.09504928737736,7.56418544204694,7.61962475275688,7.53119399073805
"GW101-3H11_contig_1_309",5.60878293019031,4.53725969358706,4.49129888200254,5.9521696030251,5.52236482717689,7.59732927427382,5.35848450993323,3.95405589165091,1.38696872066301,5.75092287800722,4.97487607402385,6.40469985381532,6.60328839826407,6.92156179463507,6.44477921547495,6.14461700299903,7.22190649472224,6.91411373023426
"GW101-3H11_contig_1_3090",6.54749626042696,6.9126169455597,6.74634760542686,6.72479225300717,6.53224649667544,6.57441751909674,6.71509338107571,6.50508342004773,6.38943337496788,6.84609360071787,6.32270008586332,6.40469985381532,6.33323129268568,6.04256020032017,6.07744968813671,6.14461700299903,6.0297030730935,5.86370632500939
"GW101-3H11_contig_1_3091",5.3709341257212,4.821983926204,4.70298092444731,4.40145711588022,4.20095880452887,4.3935973307239,7.5924577417264,7.06275020264355,6.44064280952603,5.75092287800722,5.33295336810903,1.38696872066301,5.02096707929912,5.18420791859948,5.49591945902246,4.20905165850667,4.84194663619607,4.83211731752013
"GW101-3H11_contig_1_3092",7.81190632907555,7.67419478923207,7.38461969963894,6.77698663547381,6.44616084057578,6.87076376829117,8.30781695480978,7.68020435484025,8.06873205402725,7.12742349254029,7.35575372015324,1.38696872066301,7.01422095383784,7.32953284481835,7.08288338062437,6.52471632792567,6.62824890375684,6.70389751783885
"GW101-3H11_contig_1_3093",4.59881516831112,3.9163674170632,3.80772947055491,4.18266732360328,4.00742417202134,3.9572221887465,5.04414154252743,5.68662538231675,5.89696971648238,4.64824324793655,4.49507150147497,1.38696872066301,4.4259883352553,4.65664009740265,4.30644310449896,4.33848469140766,5.0292945293373,4.26113490160077
"GW101-3H11_contig_1_3094",3.66992002828194,2.85479657279567,3.04125114720916,2.98893178928738,3.16668323924428,3.41423529838342,1.38696872066301,4.5096345759502,2.87240001981235,3.43118693336671,4.34440146893874,1.38696872066301,3.36231991527721,3.80227645963747,3.34261623451531,3.39875925087286,3.3924664626901,4.83211731752013
"GW101-3H11_contig_1_3095",4.06286904903673,3.8870035205499,3.66391268225813,3.60062100522269,3.47232379178865,3.60170723988521,5.35848450993323,3.95405589165091,3.41146949546567,4.10548852010822,3.48930429095141,1.38696872066301,4.53824227833721,4.42567605507523,3.99807889844,3.90690666110993,3.06356451443169,2.62384678588296
"GW101-3H11_contig_1_3096",9.87179069171115,9.71030264935494,9.49941706025249,9.31165373009062,9.4180886093823,9.36077197748472,10.3530062110753,10.7106920353884,10.6520870061857,9.85249176673787,10.1004646982356,8.79075032469798,9.78159774506316,9.95237425387471,9.95078859346461,9.78055477101564,9.801729463406,9.6890882836147
"GW101-3H11_contig_1_3097",10.7944741866966,10.9390807197383,10.9799684877338,10.608278982693,10.483045854911,10.464957846734,8.71693172494384,9.00034088964176,9.26802237007467,10.4523728879174,10.0443869435383,9.96564213416347,10.5639135253147,10.6200141358465,10.3898586342337,10.8333063064133,10.895691184483,11.1142335417753
"GW101-3H11_contig_1_3098",5.70994852597624,5.72448652329107,5.71933778493071,5.84199240408852,5.36287707795105,5.31667901293379,6.10988586282422,5.58270029763227,7.44843065995089,4.89538843498214,5.25149666415035,1.38696872066301,5.18961164303261,5.35701231022632,5.23442867159311,5.46839139275726,5.07251623145487,5.42176757002438
"GW101-3H11_contig_1_3099",8.08893902659615,7.91711574809534,8.33670121371017,7.88030782730502,7.7741512370064,7.80444916361161,7.49992715469091,8.31897975894264,8.66064679362865,7.3214243768502,7.31640648115798,7.930294940851,7.59493740674844,7.57929371475297,7.47160703420451,7.78094305507445,7.91931753597616,7.60875606069536
"GW101-3H11_contig_1_31",7.2484938005706,7.34048961457983,7.38461969963894,7.40707495206819,6.64635354165848,6.68994726166363,8.04949475117494,7.2772014987447,8.70317044179354,6.32556836453778,7.33621430855463,6.40469985381532,7.78649866157026,7.76793221798142,8.61025556801227,7.66456276916271,7.43443398712251,7.18117881127464
"GW101-3H11_contig_1_310",5.1261370466447,4.60960108606937,4.42757533407218,4.68564621184429,4.81278611780484,6.42545794625557,5.93216654778687,5.95969115233039,4.70890453987229,5.34540690397763,4.34440146893874,1.38696872066301,5.53155372388716,5.48164380881211,5.37113806042084,4.80703427357214,4.79097647125347,5.55354667278684
"GW101-3H11_contig_1_3100",7.02811922893691,7.11346242142995,7.208858572667,6.79818841750449,6.79302781581617,6.8562902351415,6.71509338107571,7.49273525259711,8.20813804987337,6.32556836453778,6.70451647270694,5.48752594400415,7.14825529567167,6.67063866948079,6.84637197073287,7.40643061726099,7.40951904841773,7.33517857335198
"GW101-3H11_contig_1_3101",12.9180695820057,12.89545901787,13.1086396311084,12.081747199921,12.106512858108,12.2102518478238,13.2489838176935,13.2623295160102,13.170116604824,12.5268527407578,12.8738312425441,12.5053519340042,13.2398938676017,13.1845165197007,13.1029756647619,13.6819557212529,13.7446394773792,13.6673143084562
"GW101-3H11_contig_1_3102",7.20828671106597,6.9815989757899,6.92767594654337,7.36791946041043,7.50751017238393,7.45670409131654,6.19113654588272,6.81072576387368,6.10187807175185,7.05368771836067,7.12470907038862,6.40469985381532,7.00782208657724,6.93248664826912,6.84637197073287,6.57719950195492,6.76553524809683,6.55501120281265
"GW101-3H11_contig_1_3103",7.20514691355661,7.40216835391667,7.35677399709369,7.34505807510231,7.42705595892678,7.45670409131654,6.71509338107571,5.87430876855366,5.56846842658226,7.81844190335873,7.69948241910589,7.36051695535678,7.66165852380411,7.36221365830453,7.65614819809127,7.72392648379514,7.45080796421504,7.41508252267393
"GW101-3H11_contig_1_3104",7.36561102330127,7.51115342674892,7.52884306138133,7.71631479109532,7.53189602173329,7.65196387051605,6.71509338107571,6.50508342004773,4.86822363077577,7.28608804685939,7.35575372015324,6.96043038744908,7.32849343141377,7.34596583565536,7.32004876352187,7.27762716482247,7.34965339703429,7.30752873133468
"GW101-3H11_contig_1_3105",3.81398617278939,4.31664626438565,4.51191291144646,3.71678962072719,4.52208797991837,3.86486122895083,5.20994377527641,3.95405589165091,5.37088390537228,3.31619627500162,3.14808085232339,5.48752594400415,3.52329074546361,4.29416134646162,3.59894707292938,4.06627136852751,4.29922862898035,4.47826319339497
"GW101-3H11_contig_1_3106",5.13942630008284,5.21684581831864,5.32877075125214,5.67751627585867,5.73640427032367,5.70150471617929,5.83432565017201,5.06973981678167,4.70890453987229,5.47702556809569,4.75521022962212,5.48752594400415,5.63508193317583,5.8712193509683,5.58285480791927,5.87770736931966,6.05136913544875,6.1809969581119
"GW101-3H11_contig_1_3107",10.7960397099592,10.9640008984182,11.2258165236662,10.3576732869763,10.5398860124886,10.4944504679893,10.335266463395,10.3883510734916,10.5654252767435,10.5223544005345,10.9617549144235,10.2745242792593,10.2443173972301,9.61719529194348,9.88410110098185,11.3117606361159,11.0680810924103,10.752729339477
"GW101-3H11_contig_1_3108",9.29182239434197,9.9039196354236,10.1571355527212,9.53950330744399,9.76611944333149,9.47169653825535,6.96637721267711,7.77731508985604,7.39753849961511,9.40930212603997,9.98290375396144,9.57208753400231,10.0764421090157,9.86814877772018,9.60579961396278,10.7277965416734,11.0911089814783,11.1760463535413
"GW101-3H11_contig_1_3109",4.29767662692791,4.00083829867488,4.02752451762651,4.64839311525744,4.57488902862742,4.42578665760514,1.38696872066301,3.95405589165091,4.32339383316944,4.23225592121141,3.48930429095141,5.48752594400415,3.73267465420264,3.69973357142571,4.49977453049855,5.05069901080823,4.37097399917715,5.15718994190449
"GW101-3H11_contig_1_311",6.39593119262788,5.71639771270847,5.49181398517484,6.2581033913944,6.10533813219259,7.46244757691862,6.60087424695456,5.87430876855366,5.56846842658226,6.03300643152079,6.76424402401983,5.48752594400415,6.31259861351442,6.4141657025135,6.49036572438274,6.29327155085172,6.32472617778158,6.3712319964556
"GW101-3H11_contig_1_3110",5.93927166469457,6.20649073131557,6.40922981556334,6.28239470338786,6.07544785993245,6.15427446195507,3.66482293114254,5.78353075488767,6.49009358778217,4.55522775174133,3.98298305935418,1.38696872066301,3.66649999741618,3.80227645963747,3.99807889844,5.08754205837691,4.62603454989859,4.72372359622262
"GW101-3H11_contig_1_3111",5.81274208653808,6.06093175485606,6.26074797144746,6.5902531782115,6.30910944612802,5.91799850756393,1.38696872066301,5.06973981678167,5.47307962442253,5.10583111930812,4.34440146893874,5.48752594400415,3.66649999741618,4.29416134646162,3.99807889844,5.72302372875768,4.43921460919318,4.7789568617333
"GW101-3H11_contig_1_3112",7.35148112657844,7.83191095024238,7.92366898967063,7.66185956093547,7.55371273251753,7.52232892736997,6.54017894507409,6.76407866300641,7.5683177342629,6.19436209502593,6.01351321791501,5.48752594400415,6.4321796449528,6.12113684258016,6.57742595907421,6.74715392905757,6.73910451214414,6.35330067595747
"GW101-3H11_contig_1_3113",8.41116195678123,8.53824748477775,8.77777510647356,8.46661553424508,8.42901504615248,8.45464279481996,7.09849241680149,6.9422392623239,6.97988311262128,7.26446296185698,7.05469424609482,8.91486859267764,7.66165852380411,7.20893861282738,7.35330637649893,7.5835460918377,8.00496459844518,7.68235877683551
"GW101-3H11_contig_1_3114",8.07008263501688,8.13407648184524,8.35511137656631,8.15128488275844,8.14563165240718,7.99215852485485,6.41053060519942,6.89972097842756,5.74209384951112,7.63402369040105,7.07841235446533,7.36051695535678,7.99814924507692,7.68640545116247,7.8374667300591,7.86772589112825,7.99941032865258,7.94412407960426
"GW101-3H11_contig_1_3115",8.50221362361772,8.75365490151159,8.88008764479035,8.605321362118,8.68960369733671,8.51206697939196,8.34375218834547,8.50058768048252,9.38365138171745,7.37622085262283,6.70451647270694,7.930294940851,8.08275118961694,7.62039845924969,7.70848602821953,8.17900691558039,8.12204098823306,8.33491236524075
