"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FW510-R12_contig_1_1043",72.5083756139826,2.49273269809345,0.262975589336133,3.50910905966791e-22,1.53428922790474e-21
"FW510-R12_contig_1_1044",235.286795049989,1.96797233123533,0.175609910790789,5.65410151751096e-30,3.30996945979517e-29
"FW510-R12_contig_1_1045",2366.95284145696,2.19146920026335,0.123686579379351,4.01841944389446e-71,8.41247374884862e-70
"FW510-R12_contig_1_1046",279.62177990617,-1.05193899431333,0.162977002322547,4.40656090561893e-11,1.1987339412743e-10
"FW510-R12_contig_1_1047",161.602609527293,-0.625181470197025,0.181152344461595,0.000385655201410336,0.000646732187998527
"FW510-R12_contig_1_1048",79.175589453706,0.172558563732165,0.241755375576595,0.454525544502129,0.500380793775993
"FW510-R12_contig_1_1049",304.675182984959,-1.05355790857697,0.175480468173058,7.60984740280959e-10,1.92469679551034e-09
"FW510-R12_contig_1_105",27.3241812172113,-0.224394344300958,0.332266242256249,0.457179871456439,0.503015385561326
"FW510-R12_contig_1_1050",828.582831376245,-1.66024155526554,0.120494281683344,6.85339665338073e-44,6.33076352729558e-43
"FW510-R12_contig_1_1051",575.300934575446,-1.12449561282028,0.128947132968837,1.03022527123427e-18,3.9684277447944e-18
"FW510-R12_contig_1_1052",226.972648151386,0.43143284117387,0.154158142708651,0.0043077356309799,0.00647926499435165
"FW510-R12_contig_1_1053",190.575139458872,-1.64058275600122,0.174431082488689,1.09530615194984e-21,4.70883850146293e-21
"FW510-R12_contig_1_1054",1844.89569281023,2.5160810224146,0.121119287200646,6.45781431243446e-97,3.07104947302439e-95
"FW510-R12_contig_1_1055",149.747732654367,0.634932758417656,0.180049891712835,0.000287930800379545,0.000488809803024243
"FW510-R12_contig_1_1056",106.965358864032,1.10562964647083,0.203215077133678,1.98949640880102e-08,4.61937321681827e-08
"FW510-R12_contig_1_1057",258.111573465901,-0.477395116534708,0.160561183871487,0.00236257920176926,0.00367109926793674
"FW510-R12_contig_1_1058",1259.04185034617,0.95642505903256,0.102288747902285,4.07499129589636e-21,1.7230369343351e-20
"FW510-R12_contig_1_1059",5956.27547359958,1.71577290487105,0.0983926297020815,6.95564012159436e-69,1.36699621165212e-67
"FW510-R12_contig_1_106",671.182305074929,-1.23854910956752,0.130895037384337,9.52106415182258e-22,4.11156268080948e-21
